participant	word	word_familiarity	participant_age	participant_vocabulary_size	resp.rt
p55	szegény	49	57	40	0.5970999999046853
p55	rejtőzik	48	57	40	0.6999999999999886
p55	mítosz	48	57	40	0.6967999999523045
p55	közhely	48	57	40	0.5842000000477583
p55	tartalom	48	57	40	0.6927000000476937
p55	törékeny	47	57	40	0.8002000000476528
p55	barát	47	57	40	0.5807000000476137
p55	dolog	47	57	40	0.6802000000476482
p55	karakter	47	57	40	0.6976999998092879
p55	kötődik	46	57	40	0.7174999999999727
p55	gazdag	46	57	40	0.7269999999999754
p55	profit	46	57	40	0.7530999999046344
p55	példakép	46	57	40	0.5806999998092124
p55	dolgozik	45	57	40	0.604600000143023
p55	lélek	45	57	40	0.5605000000000473
p55	hajlik	45	57	40	0.5218000001907512
p55	hatalom	45	57	40	0.6515999999046471
p55	keresztény	44	57	40	0.7618999998569507
p55	jármű	44	57	40	0.6179000000953465
p55	beton	44	57	40	0.7785999999046567
p55	gyűjtemény	44	57	40	0.8969000000953429
p55	irány	43	57	40	0.6717999999523272
p55	könnyelmű	43	57	40	0.8962999999523049
p55	töredék	43	57	40	0.5137000000477201
p55	űrlap	43	57	40	0.8366999998092979
p55	reagál	42	57	40	0.6301999998092924
p55	százalék	42	57	40	0.6105000000000018
p55	örmény	42	57	40	0.8230999999045707
p55	végbél	42	57	40	0.8582999999523508
p55	égitest	41	57	40	0.7456000001430994
p55	ausztrál	41	57	40	0.651899999856937
p55	század	41	57	40	0.63900000000001
p55	régész	41	57	40	0.530399999856968
p55	pereg	40	57	40	0.8467999999522817
p55	bélyeg	40	57	40	0.6468999998569416
p55	nagyszámú	40	57	40	0.6717000000476219
p55	hálózsák	40	57	40	0.7819999999999823
p55	diktátor	39	57	40	0.8965000000000032
p55	balközép	39	57	40	0.7852000000476664
p55	tábornagy	39	57	40	0.7169999999999845
p55	kárpit	39	57	40	0.6549999999999727
p55	csatázik	38	57	40	0.7733000001907158
p55	komoly	38	57	40	0.6974999999999909
p55	piktogram	38	57	40	0.9968999998569644
p55	kislány	38	57	40	0.8435000000000059
p55	kulcscsont	37	57	40	0.6709000000954575
p55	sárgaréz	37	57	40	0.6375000000000455
p55	csengettyű	37	57	40	0.7688000001907085
p55	délceg	37	57	40	0.8059000000953347
p55	igény	36	57	40	0.6759999999999309
p55	komplex	36	57	40	0.7802999999522626
p55	sugár	36	57	40	0.8190000000000168
p55	hidroxid	36	57	40	1.6287000000477292
p55	iszlám	35	57	40	0.8162999999523208
p55	olaj	35	57	40	0.5837000000476564
p55	újgazdag	35	57	40	0.734899999856907
p55	nárcisz	35	57	40	0.6765000000000327
p55	szempont	34	57	40	0.8053999998569452
p55	árus	34	57	40	0.7124999999999773
p55	rakódik	34	57	40	0.9626999998092742
p55	sporthorgász	34	57	40	0.938600000143083
p55	tenger	33	57	40	0.7349000000953652
p55	rövid	33	57	40	0.7214999999999918
p55	forgórész	33	57	40	1.0329999999999586
p55	csontdarab	33	57	40	2.33270000004768
p55	fürkész	32	57	40	0.8440000000000509
p55	ómagyar	32	57	40	0.6635999999046476
p55	orális	32	57	40	0.9202999999523628
p55	látszik	32	57	40	0.9869000000953748
p55	tarol	31	57	40	0.8860000000000241
p55	színpad	31	57	40	0.6466999998092433
p55	elegy	31	57	40	0.7822000000476805
p55	horizont	31	57	40	0.6942000000477719
p55	lépték	30	57	40	1.2393999998569143
p55	darab	30	57	40	0.5887999999523572
p55	nagybeteg	30	57	40	0.7955000000000041
p55	ború	30	57	40	0.6962999999523163
p55	kanalaz	29	57	40	0.8697999999523063
p55	selypít	29	57	40	0.672400000095422
p55	lágyék	29	57	40	0.8492999999522226
p55	glükóz	29	57	40	1.3782000000476842
p55	népszerű	28	57	40	0.7145000000000437
p55	változik	28	57	40	0.9184999999999944
p55	sziszeg	28	57	40	0.8467999999523386
p55	grafikon	28	57	40	0.7132000000476637
p55	mellényzseb	27	57	40	0.8361999998093097
p55	biliárd	27	57	40	1.1375999999046371
p55	luftballon	27	57	40	0.9330999999046412
p55	gyapot	27	57	40	0.8467000000476901
p55	tököl	26	57	40	0.6985999999046726
p55	testnedv	26	57	40	1.0347000000476785
p55	gyülemlik	26	57	40	0.6375000000000455
p55	nyersarany	26	57	40	0.8002999999523581
p55	referál	25	57	40	0.8642000000476173
p55	csüggeszt	25	57	40	0.9662999999523548
p55	tangózik	25	57	40	0.7644999999999982
p55	turné	25	57	40	0.7052000000477392
p55	heveny	24	57	40	0.8502000000476642
p55	hidegház	24	57	40	1.005399999856877
p55	viszkózus	24	57	40	0.8089999999999691
p55	derít	24	57	40	0.8414999999999964
p55	lukaszt	23	57	40	0.7189000000953456
p55	puritán	23	57	40	0.6840999999046744
p55	reform	23	57	40	0.6477999999523263
p55	nimbus	22	57	40	0.8967000000476446
p55	kalcium	22	57	40	0.6357999999523827
p55	bacon	22	57	40	0.851299999952289
p55	transzplantál	22	57	40	1.4925000000000637
p55	viszkóz	21	57	40	0.6137999999523345
p55	szokik	21	57	40	0.622900000095342
p55	csüggedez	21	57	40	1.644399999856944
p55	szalicil	21	57	40	0.8827999999523399
p55	kitin	20	57	40	0.8511999998092961
p55	abszint	20	57	40	0.5721999998092997
p55	tropikus	20	57	40	1.0504999999999995
p55	szilikát	20	57	40	1.3127999999524036
p55	ion	19	57	40	0.9039999999999964
p55	arzénsav	19	57	40	1.1959999999999695
p55	bolgár	19	57	40	0.8037000000476837
p55	skubizik	18	57	40	1.1464000000953547
p55	svábtök	18	57	40	1.0974000000953763
p55	komál	18	57	40	1.0494000000953747
p55	gerencsér	18	57	40	0.9624999999999772
p55	csapdáz	17	57	40	1.2332000000477024
p55	kondenzcsík	17	57	40	1.0323999998569209
p55	kettősfém	17	57	40	1.2010000000000218
p55	püffeszt	17	57	40	1.4802000000477165
p55	koenzim	16	57	40	1.2310000000000514
p55	lakotthely	16	57	40	1.4675999999046212
p55	rücsök	16	57	40	0.7972999999523154
p55	anorák	16	57	40	0.7965999999046289
p55	bárányfark	15	57	40	0.8436000001430557
p55	csapattest	15	57	40	1.2902999999523104
p55	genom	15	57	40	0.9895999999046126
p55	kurtít	15	57	40	0.9797000000476146
p55	neoprén	14	57	40	1.5929000000953693
p55	konverzál	14	57	40	0.7987999999523936
p55	árstop	14	57	40	0.7300000000000182
p55	farkasbab	14	57	40	1.087100000142982
p55	törköly	13	57	40	0.8019999999999641
p55	fertilis	13	57	40	3.665899999856947
p55	dádá	13	57	40	1.551700000047731
p55	kencéz	12	57	40	1.0624000000954084
p55	alfél	12	57	40	1.4292000000477287
p55	fajansz	12	57	40	0.8463999998569989
p55	donhuán	11	57	40	2.4672999999522744
p55	lazúroz	11	57	40	1.0504999999999427
p55	káder	10	57	40	0.8098000001907621
p55	bajuszfű	10	57	40	1.296100000143042
p55	templomoz	10	57	40	1.3672000000477738
p55	lejmol	10	57	40	1.1927000000476935
p55	ingváll	9	57	40	0.9362000000477336
p55	kurzív	9	57	40	1.0133000001907249
p55	türemlik	9	57	40	1.1464000000953547
p55	dipeptid	9	57	40	1.205300000190732
p55	rámáz	8	57	40	1.1989000000953638
p55	forrpont	8	57	40	1.499099999904672
p55	áradmány	8	57	40	2.400399999856859
p55	cianid	8	57	40	1.012800000190737
p55	libling	7	57	40	1.0967999999523954
p55	glosszáz	7	57	40	1.6617000000476878
p55	adszorbens	6	57	40	1.8456000001430084
p55	hübrisz	6	57	40	0.99249999999995
p55	ifjít	6	57	40	0.97979999995232
p55	bajadér	5	57	40	0.9831999998092442
p55	kvéker	5	57	40	1.0155000000000882
p55	rekvizit	4	57	40	0.980299999952308
p55	orront	4	57	40	0.9707999999523054
p55	kontrapunkt	4	57	40	1.2016000001430598
p55	kurzivál	3	57	40	0.9629999999999654
p55	cugehőr	2	57	40	0.8802999999522854
p55	móringol	2	57	40	0.9988000001907268
p55	piláf	2	57	40	1.1989000000953638
p55	vabank	1	57	40	1.6688999998569898
p55	krakéler	1	57	40	1.1049999999999045
p56	pohár	50	78	50	1.0843000001906375
p56	extrém	50	78	50	1.7176999998092697
p56	ellenfél	50	78	50	1.2824000005721246
p56	törődik	50	78	50	1.082900000572181
p56	eszköz	49	78	50	1.3834999999999695
p56	szegény	49	78	50	2.684500000000014
p56	alkalom	49	78	50	1.514199999809307
p56	rejtőzik	48	78	50	1.1499000005721882
p56	közhely	48	78	50	1.1170000000000186
p56	mítosz	48	78	50	1.191199999809328
p56	tartalom	48	78	50	1.5841999998092433
p56	dolog	47	78	50	1.1399999999999864
p56	barát	47	78	50	1.9505000000000052
p56	karakter	47	78	50	1.285000000000025
p56	törékeny	47	78	50	1.4249000005722223
p56	gazdag	46	78	50	1.9511999998093188
p56	kötődik	46	78	50	1.4989000005722346
p56	profit	46	78	50	1.15040000057229
p56	példakép	46	78	50	1.1738999996184702
p56	hatalom	45	78	50	1.5508000001907476
p56	dolgozik	45	78	50	2.5321999998092224
p56	lélek	45	78	50	1.3324999999999818
p56	hajlik	45	78	50	1.6158999996185344
p56	jármű	44	78	50	1.0361000003814524
p56	gyűjtemény	44	78	50	1.7661000003814564
p56	keresztény	44	78	50	2.0690000000000026
p56	irány	43	78	50	1.4174000005721723
p56	töredék	43	78	50	1.5009999999999764
p56	könnyelmű	43	78	50	1.721399999618484
p56	űrlap	43	78	50	1.2376999998092515
p56	örmény	42	78	50	1.4877000007628567
p56	reagál	42	78	50	1.621300000190729
p56	százalék	42	78	50	1.117900000572206
p56	végbél	42	78	50	1.583100000381478
p56	század	41	78	50	2.2819999999999965
p56	régész	41	78	50	1.3841000003814656
p56	ausztrál	41	78	50	2.0853000001907276
p56	égitest	41	78	50	1.6659999999999968
p56	nagyszámú	40	78	50	1.3234000005721782
p56	hálózsák	40	78	50	1.524000000000001
p56	bélyeg	40	78	50	1.153900000572207
p56	pereg	40	78	50	1.9834999999999925
p56	balközép	39	78	50	2.048900000572189
p56	diktátor	39	78	50	1.5542000007629326
p56	tábornagy	39	78	50	2.59959999942771
p56	kárpit	39	78	50	1.1008999996184912
p56	csatázik	38	78	50	1.1006000003815188
p56	komoly	38	78	50	1.0507999992370287
p56	kislány	38	78	50	1.371799999237055
p56	piktogram	38	78	50	1.5673000001906985
p56	csengettyű	37	78	50	1.9866999998092751
p56	délceg	37	78	50	1.1811000003814345
p56	kulcscsont	37	78	50	1.7835000000000036
p56	sárgaréz	37	78	50	1.3838999996185066
p56	igény	36	78	50	2.2528000001907458
p56	hidroxid	36	78	50	2.2494999999999834
p56	sugár	36	78	50	1.0849999999999227
p56	komplex	36	78	50	1.2716999998093002
p56	olaj	35	78	50	1.3498999996185148
p56	iszlám	35	78	50	1.2007999992371197
p56	újgazdag	35	78	50	3.397999999999996
p56	nárcisz	35	78	50	1.440800000190734
p56	sporthorgász	34	78	50	2.367800000190755
p56	szempont	34	78	50	1.4401000003814488
p56	árus	34	78	50	1.2668000001907558
p56	rakódik	34	78	50	1.434000000000026
p56	rövid	33	78	50	1.003300000190734
p56	forgórész	33	78	50	1.8488999996185385
p56	csontdarab	33	78	50	1.3690999994278172
p56	tenger	33	78	50	2.2075999994277993
p56	látszik	32	78	50	1.3835000000000264
p56	orális	32	78	50	1.4848999996185055
p56	fürkész	32	78	50	1.184300000190774
p56	ómagyar	32	78	50	3.2153999996186258
p56	elegy	31	78	50	3.881600000381468
p56	tarol	31	78	50	1.402600000381426
p56	horizont	31	78	50	1.6693000001907308
p56	színpad	31	78	50	1.391999999999996
p56	darab	30	78	50	1.2175999994278754
p56	nagybeteg	30	78	50	2.268000000000029
p56	lépték	30	78	50	1.5216999998092433
p56	ború	30	78	50	1.267700000762943
p56	kanalaz	29	78	50	2.4328999996185416
p56	glükóz	29	78	50	1.5670000000000073
p56	selypít	29	78	50	2.6189000005721823
p56	lágyék	29	78	50	1.8698999996184968
p56	sziszeg	28	78	50	2.2691000003815134
p56	változik	28	78	50	1.68390000057218
p56	grafikon	28	78	50	1.7925000000000182
p56	népszerű	28	78	50	1.1877000007629022
p56	luftballon	27	78	50	2.5648000001907576
p56	biliárd	27	78	50	1.1828999996184848
p56	gyapot	27	78	50	2.1831000003815006
p56	mellényzseb	27	78	50	2.1966999998092547
p56	testnedv	26	78	50	1.6170999994277508
p56	nyersarany	26	78	50	1.7658000001907794
p56	gyülemlik	26	78	50	1.4093999996185858
p56	turné	25	78	50	1.8668000001907217
p56	referál	25	78	50	1.8006000003814506
p56	tangózik	25	78	50	3.6055000000000064
p56	csüggeszt	25	78	50	1.216400000572207
p56	heveny	24	78	50	2.299500000000023
p56	hidegház	24	78	50	1.882099999427794
p56	derít	24	78	50	1.1393999996184905
p56	viszkózus	24	78	50	1.4001999998092742
p56	puritán	23	78	50	1.4494999999999436
p56	reform	23	78	50	2.5508999996185224
p56	lukaszt	23	78	50	2.388800000190713
p56	nukleon	23	78	50	1.7909999999999968
p56	nimbus	22	78	50	1.887499999999932
p56	kalcium	22	78	50	2.832699999809279
p56	bacon	22	78	50	1.432699999809245
p56	transzplantál	22	78	50	2.0991000003815543
p56	viszkóz	21	78	50	1.5163999996185566
p56	szokik	21	78	50	2.132499999999993
p56	csüggedez	21	78	50	3.4640000000000555
p56	szalicil	21	78	50	1.1173999996185555
p56	szilikát	20	78	50	1.4172999992370592
p56	tropikus	20	78	50	1.6340000000000146
p56	abszint	20	78	50	1.5683999996185491
p56	kitin	20	78	50	1.8561999998092915
p56	arzénsav	19	78	50	3.648399999618505
p56	bolgár	19	78	50	1.0828999996185755
p56	ion	19	78	50	1.3171999998092474
p56	komál	18	78	50	3.61919999980924
p56	gerencsér	18	78	50	1.8494999999999775
p56	kettősfém	17	78	50	1.9990000000000236
p56	püffeszt	17	78	50	1.4352000007629613
p56	csapdáz	17	78	50	1.2414999999999736
p56	kondenzcsík	17	78	50	2.599399999618526
p56	rücsök	16	78	50	1.9003999996184575
p56	anorák	16	78	50	1.4496999998092406
p56	lakotthely	16	78	50	2.583100000381478
p56	koenzim	16	78	50	1.5335000000000036
p56	csapattest	15	78	50	1.5672999992370364
p56	bárányfark	15	78	50	2.735600000381396
p56	genom	15	78	50	1.873800000190727
p56	kurtít	15	78	50	1.2171000003813788
p56	konverzál	14	78	50	2.6954999999999245
p56	árstop	14	78	50	1.6197000007629183
p56	törköly	13	78	50	2.2206000003814665
p56	pauzál	13	78	50	2.083499999999958
p56	dádá	13	78	50	3.031899999618531
p56	rotor	12	78	50	1.5404999999999518
p56	kencéz	12	78	50	1.8036000003814936
p56	fajansz	12	78	50	1.5061999998092688
p56	kúpol	11	78	50	1.9675000000000011
p56	lazúroz	11	78	50	2.0358000001907612
p56	donhuán	11	78	50	3.2811999998092745
p56	lejmol	10	78	50	2.266899999618545
p56	templomoz	10	78	50	2.698600000381475
p56	káder	10	78	50	1.389600000381506
p56	bajuszfű	10	78	50	2.2514000005722323
p56	türemlik	9	78	50	1.9324999999999477
p56	ingváll	9	78	50	2.354399999618522
p56	kurzív	9	78	50	1.4351999998092424
p56	dipeptid	9	78	50	2.1151999998091924
p56	áradmány	8	78	50	3.4220000000000255
p56	forrpont	8	78	50	1.9499000005721996
p56	cianid	8	78	50	1.5841999998092433
p56	rámáz	8	78	50	2.6658000001907283
p56	glosszáz	7	78	50	3.073800000190772
p56	viszonvád	7	78	50	2.0325000000000273
p56	magmatit	7	78	50	2.4365000000000236
p56	libling	7	78	50	2.281999999999954
p56	adszorbens	6	78	50	2.341199999809305
p56	ifjít	6	78	50	2.615000000000009
p56	kollapszus	6	78	50	2.365900000572225
p56	bajadér	5	78	50	1.9151000003814715
p56	truccol	5	78	50	1.7519000005721637
p56	kvéker	5	78	50	1.319700000762964
p56	rekvizit	4	78	50	1.58299999999997
p56	kontrapunkt	4	78	50	1.5992000007629483
p56	döföl	3	78	50	2.4331000003815006
p56	kurzivál	3	78	50	2.082899999618462
p56	infimum	3	78	50	3.84739999961846
p56	lalláz	2	78	50	2.4698000001907303
p56	piláf	2	78	50	1.9043999996185337
p56	cugehőr	2	78	50	2.3178999996185894
p56	krakéler	1	78	50	1.583199999809267
p56	diviz	1	78	50	3.149300000190749
p56	vabank	1	78	50	2.781399999618543
p57	extrém	50	58	28	2.098399999976209
p57	törődik	50	58	28	1.9153000000118825
p57	pohár	50	58	28	1.3989000000357237
p57	ellenfél	50	58	28	1.9654000000357428
p57	szegény	49	58	28	0.9752000000476926
p57	eszköz	49	58	28	1.5820999999642709
p57	időszak	49	58	28	0.6572000000476805
p57	alkalom	49	58	28	1.447099999964237
p57	mítosz	48	58	28	1.4185999999642434
p57	tartalom	48	58	28	0.7659999999999911
p57	közhely	48	58	28	1.6821000000238655
p57	rejtőzik	48	58	28	1.7318999999761218
p57	barát	47	58	28	2.148099999964188
p57	dolog	47	58	28	0.8520999999642385
p57	törékeny	47	58	28	1.856999999999999
p57	karakter	47	58	28	0.8593000000119275
p57	gazdag	46	58	28	1.2658999999761704
p57	példakép	46	58	28	2.0318000000119127
p57	kötődik	46	58	28	1.4654999999999632
p57	profit	46	58	28	2.4980000000000473
p57	lélek	45	58	28	2.314999999999941
p57	hatalom	45	58	28	1.631899999976156
p57	dolgozik	45	58	28	1.5320999999642595
p57	hajlik	45	58	28	1.6488000000119314
p57	beton	44	58	28	1.998300000011909
p57	keresztény	44	58	28	1.5124000000357398
p57	jármű	44	58	28	1.9153999999761595
p57	gyűjtemény	44	58	28	1.9484999999999673
p57	űrlap	43	58	28	2.115000000000009
p57	könnyelmű	43	58	28	1.5824000000357614
p57	irány	43	58	28	1.2993000000119537
p57	töredék	43	58	28	2.4313000000119587
p57	végbél	42	58	28	1.6966000000238353
p57	reagál	42	58	28	1.6488000000118743
p57	százalék	42	58	28	1.4158999999761477
p57	örmény	42	58	28	1.7322999999523176
p57	ausztrál	41	58	28	1.914400000035755
p57	égitest	41	58	28	2.2978999999761527
p57	század	41	58	28	2.781300000011925
p57	régész	41	58	28	2.3479999999999563
p57	pereg	40	58	28	1.5178999999761658
p57	bélyeg	40	58	28	1.894899999976161
p57	hálózsák	40	58	28	1.0863999999761518
p57	nagyszámú	40	58	28	1.3874000000357682
p57	balközép	39	58	28	1.920000000000016
p57	kárpit	39	58	28	1.5104000000357587
p57	tábornagy	39	58	28	2.131900000035728
p57	diktátor	39	58	28	0.9415999999642396
p57	piktogram	38	58	28	2.1714999999999947
p57	csatázik	38	58	28	0.9496000000237927
p57	komoly	38	58	28	1.4491000000238046
p57	kislány	38	58	28	2.1483000000118864
p57	kulcscsont	37	58	28	3.14730000001191
p57	csengettyű	37	58	28	1.964999999999975
p57	délceg	37	58	28	1.6987999999522572
p57	sárgaréz	37	58	28	3.580100000023833
p57	igény	36	58	28	2.1980999999642563
p57	komplex	36	58	28	1.2391000000238392
p57	sugár	36	58	28	1.9648999999761827
p57	olaj	35	58	28	2.064999999999941
p57	nárcisz	35	58	28	2.0481999999880713
p57	újgazdag	35	58	28	0.904899999976152
p57	iszlám	35	58	28	1.8986999999880825
p57	árus	34	58	28	1.6489000000357803
p57	szempont	34	58	28	1.8586000000238416
p57	sporthorgász	34	58	28	1.592600000023836
p57	rövid	33	58	28	1.3155999999642063
p57	forgórész	33	58	28	2.664500000000089
p57	csontdarab	33	58	28	1.6820000000000164
p57	tenger	33	58	28	0.7109999999999985
p57	fürkész	32	58	28	2.031300000011925
p57	látszik	32	58	28	1.8651999999880216
p57	orális	32	58	28	2.148199999988094
p57	ómagyar	32	58	28	2.2981999999880145
p57	színpad	31	58	28	1.8654000000357769
p57	horizont	31	58	28	1.4245999999642294
p57	tarol	31	58	28	1.73239999997611
p57	elegy	31	58	28	2.098400000035781
p57	darab	30	58	28	1.2134000000357616
p57	lépték	30	58	28	2.0653000000119164
p57	nagybeteg	30	58	28	2.1814999999999714
p57	lágyék	29	58	28	0.45589999997615394
p57	glükóz	29	58	28	2.997800000011921
p57	selypít	29	58	28	1.4581999999880964
p57	népszerű	28	58	28	1.5883000000119123
p57	sziszeg	28	58	28	1.1638999999761666
p57	változik	28	58	28	0.6313000000119189
p57	grafikon	28	58	28	2.081699999988075
p57	gyapot	27	58	28	1.649000000000001
p57	biliárd	27	58	28	2.4649000000357546
p57	luftballon	27	58	28	1.4653000000119505
p57	mellényzseb	27	58	28	1.6203000000119232
p57	tököl	26	58	28	2.331699999988018
p57	gyülemlik	26	58	28	2.6312999999523186
p57	nyersarany	26	58	28	1.830899999976168
p57	testnedv	26	58	28	1.9150000000000205
p57	tangózik	25	58	28	0.9441000000238516
p57	csüggeszt	25	58	28	3.2640999999642304
p57	referál	25	58	28	1.7986999999881164
p57	viszkózus	24	58	28	1.0301999999880709
p57	heveny	24	58	28	1.6332000000476796
p57	derít	24	58	28	2.381099999964192
p57	hidegház	24	58	28	1.9821000000239335
p57	puritán	23	58	28	2.1816000000238773
p57	lukaszt	23	58	28	1.55149999999999
p57	nimbus	22	58	28	3.5140999999642304
p57	transzplantál	22	58	28	1.7791999999881227
p57	kalcium	22	58	28	2.514499999999998
p57	bacon	22	58	28	1.46369999998808
p57	viszkóz	21	58	28	2.747799999952349
p57	szokik	21	58	28	2.7312999999522845
p57	szalicil	21	58	28	2.1148000000119396
p57	csüggedez	21	58	28	1.8487000000477565
p57	abszint	20	58	28	1.7986000000238391
p57	kitin	20	58	28	1.0889999999999986
p57	tropikus	20	58	28	1.5271999999880563
p57	szilikát	20	58	28	2.534699999988078
p57	ion	19	58	28	1.5201999999880798
p57	bolgár	19	58	28	2.4478000000119096
p57	arzénsav	19	58	28	2.830800000011891
p57	skubizik	18	58	28	1.5489999999999782
p57	komál	18	58	28	1.332699999988051
p57	gerencsér	18	58	28	3.063900000035801
p57	kondenzcsík	17	58	28	2.797600000023806
p57	csapdáz	17	58	28	2.0818999999761445
p57	kettősfém	17	58	28	2.013800000011912
p57	püffeszt	17	58	28	1.7153999999761709
p57	lakotthely	16	58	28	2.86409999996431
p57	rücsök	16	58	28	2.1976999999880036
p57	csapattest	15	58	28	1.9818000000119584
p57	kurtít	15	58	28	1.7298000000119345
p57	bárányfark	15	58	28	1.148400000035764
p57	árstop	14	58	28	1.6291999999880602
p57	farkasbab	14	58	28	1.2653999999761538
p57	konverzál	14	58	28	0.590999999999994
p57	dádá	13	58	28	3.9138000000119177
p57	törköly	13	58	28	1.599199999988059
p57	rotor	12	58	28	1.771900000035771
p57	kencéz	12	58	28	1.8485999999642215
p57	fajansz	12	58	28	1.3833000000119284
p57	alfél	12	58	28	2.18180000001189
p57	lazúroz	11	58	28	2.9640000000000555
p57	kúpol	11	58	28	2.0856999999880657
p57	donhuán	11	58	28	1.1839999999999975
p57	bajuszfű	10	58	28	1.7203999999761663
p57	lejmol	10	58	28	1.541900000035767
p57	templomoz	10	58	28	2.0319999999999823
p57	türemlik	9	58	28	1.3049999999999784
p57	dipeptid	9	58	28	1.090999999999994
p57	ingváll	9	58	28	1.3820999999642538
p57	forrpont	8	58	28	2.1318000000119355
p57	rámáz	8	58	28	1.5018999999761604
p57	glosszáz	7	58	28	1.441899999976158
p57	viszonvád	7	58	28	1.2183999999761568
p57	hübrisz	6	58	28	2.514400000035778
p57	kvéker	5	58	28	2.198399999976175
p57	orront	4	58	28	1.937999999999988
p57	rekvizit	4	58	28	2.314800000011928
p57	lalláz	2	58	28	1.9490000000000125
p58	extrém	50	62	36	0.5869000000059827
p58	ellenfél	50	62	36	0.9105000000000132
p58	törődik	50	62	36	0.6255999999939945
p58	pohár	50	62	36	0.5394000000059691
p58	szegény	49	62	36	1.5357000000029757
p58	eszköz	49	62	36	0.7644999999999982
p58	alkalom	49	62	36	0.5570999999940796
p58	időszak	49	62	36	1.9805000000000064
p58	mítosz	48	62	36	0.9599999999999796
p58	közhely	48	62	36	0.5491000000089343
p58	rejtőzik	48	62	36	0.6602000000029875
p58	tartalom	48	62	36	0.5561999999881095
p58	karakter	47	62	36	0.861899999991067
p58	dolog	47	62	36	0.5707000000030007
p58	barát	47	62	36	0.7296999999880711
p58	törékeny	47	62	36	0.7242000000029805
p58	profit	46	62	36	0.924299999996947
p58	példakép	46	62	36	0.6200000000000045
p58	gazdag	46	62	36	0.73690000000596
p58	kötődik	46	62	36	0.686299999997118
p58	lélek	45	62	36	0.5769999999999982
p58	hajlik	45	62	36	0.571600000008857
p58	hatalom	45	62	36	0.5322000000029448
p58	dolgozik	45	62	36	0.5769000000059918
p58	beton	44	62	36	0.5212999999969838
p58	keresztény	44	62	36	0.6285999999940941
p58	gyűjtemény	44	62	36	0.6412999999970452
p58	jármű	44	62	36	0.7575999999941132
p58	űrlap	43	62	36	0.5177000000030034
p58	irány	43	62	36	0.501200000002882
p58	könnyelmű	43	62	36	0.7437000000030025
p58	töredék	43	62	36	0.5769999999999982
p58	százalék	42	62	36	0.8547999999969988
p58	örmény	42	62	36	0.7746000000089452
p58	végbél	42	62	36	0.6777000000029716
p58	reagál	42	62	36	0.571200000002932
p58	ausztrál	41	62	36	0.6810999999940464
p58	régész	41	62	36	0.6117000000029975
p58	égitest	41	62	36	0.6778999999910411
p58	század	41	62	36	0.5442000000030021
p58	pereg	40	62	36	0.862799999997037
p58	hálózsák	40	62	36	0.7782999999970173
p58	nagyszámú	40	62	36	0.8439999999999372
p58	bélyeg	40	62	36	0.5226000000089925
p58	balközép	39	62	36	0.8384999999999536
p58	diktátor	39	62	36	1.0146999999880677
p58	tábornagy	39	62	36	0.63250000000005
p58	kárpit	39	62	36	0.6326000000088925
p58	kislány	38	62	36	0.5786999999880891
p58	csatázik	38	62	36	0.6885999999940395
p58	piktogram	38	62	36	0.9937999999970089
p58	komoly	38	62	36	0.5142999999970357
p58	délceg	37	62	36	0.7228000000118868
p58	sárgaréz	37	62	36	0.903399999991052
p58	csengettyű	37	62	36	1.1780999999940605
p58	kulcscsont	37	62	36	0.7325000000000159
p58	sugár	36	62	36	0.5421000000089293
p58	komplex	36	62	36	0.576899999991042
p58	hidroxid	36	62	36	1.0908999999910804
p58	igény	36	62	36	0.8367999999969982
p58	iszlám	35	62	36	0.8199999999999932
p58	nárcisz	35	62	36	0.5766999999881364
p58	újgazdag	35	62	36	0.8835000000000264
p58	olaj	35	62	36	0.53540000000595
p58	rakódik	34	62	36	0.9967000000029884
p58	árus	34	62	36	0.5324000000059641
p58	szempont	34	62	36	0.8547999999970557
p58	sporthorgász	34	62	36	2.056700000002934
p58	csontdarab	33	62	36	0.9242999999970608
p58	tenger	33	62	36	0.6280000000000427
p58	rövid	33	62	36	0.7588999999910584
p58	forgórész	33	62	36	1.3478999999910002
p58	orális	32	62	36	0.5778000000119619
p58	látszik	32	62	36	0.512200000002963
p58	fürkész	32	62	36	2.723500000000002
p58	ómagyar	32	62	36	0.5837999999970407
p58	színpad	31	62	36	0.5622000000029743
p58	tarol	31	62	36	0.8894999999999982
p58	elegy	31	62	36	0.840900000005945
p58	horizont	31	62	36	0.7297999999970557
p58	ború	30	62	36	1.2161000000089075
p58	lépték	30	62	36	2.259900000005985
p58	nagybeteg	30	62	36	0.495299999997087
p58	darab	30	62	36	0.569899999991037
p58	lágyék	29	62	36	0.903400000005945
p58	kanalaz	29	62	36	0.7852999999969938
p58	selypít	29	62	36	3.440599999994049
p58	glükóz	29	62	36	0.5801999999881104
p58	sziszeg	28	62	36	0.9590000000000032
p58	változik	28	62	36	0.6185999999940464
p58	népszerű	28	62	36	1.0910999999940143
p58	grafikon	28	62	36	0.5644000000059464
p58	gyapot	27	62	36	0.6355999999940423
p58	mellényzseb	27	62	36	0.987399999991112
p58	biliárd	27	62	36	0.660299999996937
p58	luftballon	27	62	36	0.8199999999999932
p58	gyülemlik	26	62	36	1.042399999991062
p58	nyersarany	26	62	36	0.9692000000030134
p58	tököl	26	62	36	0.8097000000029766
p58	testnedv	26	62	36	0.710700000002987
p58	csüggeszt	25	62	36	0.7236000000089575
p58	referál	25	62	36	0.7644000000059634
