subject	artist	word	ink	response	rt	stimulus_congruent	response_correct
S31	TRUE	brown	purple	purple	646.1275177885931	FALSE	FALSE
S31	TRUE	brown	purple	purple	646.1275177885931	FALSE	FALSE
S31	TRUE	brown	purple	purple	588.1778331598207	FALSE	FALSE
S31	TRUE	brown	purple	purple	588.1778331598207	FALSE	FALSE
S31	TRUE	brown	purple	NA	NA	FALSE	NA
S31	TRUE	brown	purple	purple	677.5575182684498	FALSE	FALSE
S31	TRUE	brown	purple	purple	713.6419335649929	FALSE	FALSE
S31	TRUE	brown	purple	purple	713.6419335649929	FALSE	FALSE
S31	TRUE	brown	green	green	686.0366298982547	FALSE	FALSE
S31	TRUE	brown	green	brown	686.0366298982547	FALSE	TRUE
S31	TRUE	brown	green	green	767.9567720435177	FALSE	FALSE
S31	TRUE	brown	green	green	767.9567720435177	FALSE	FALSE
S31	TRUE	brown	green	green	541.004072900152	FALSE	FALSE
S31	TRUE	brown	green	green	541.004072900152	FALSE	FALSE
S31	TRUE	brown	green	green	707.5079809259868	FALSE	FALSE
S31	TRUE	brown	green	green	707.5079809259868	FALSE	FALSE
S31	TRUE	brown	green	green	733.4661494462463	FALSE	FALSE
S31	TRUE	brown	green	NA	NA	FALSE	NA
S31	TRUE	brown	red	red	721.771539434341	FALSE	FALSE
S31	TRUE	brown	red	red	721.771539434341	FALSE	FALSE
S31	TRUE	brown	red	red	705.4375605930936	FALSE	FALSE
S31	TRUE	brown	red	red	705.4375605930936	FALSE	FALSE
S31	TRUE	brown	red	red	801.5423264586767	FALSE	FALSE
S31	TRUE	brown	red	red	801.5423264586767	FALSE	FALSE
S31	TRUE	brown	red	red	592.192340606939	FALSE	FALSE
S31	TRUE	brown	red	red	592.192340606939	FALSE	FALSE
S31	TRUE	brown	red	red	727.3568281608325	FALSE	FALSE
S31	TRUE	brown	red	red	727.3568281608325	FALSE	FALSE
S31	TRUE	brown	brown	brown	598.4514700673665	TRUE	TRUE
S31	TRUE	brown	brown	brown	598.4514700673665	TRUE	TRUE
S31	TRUE	brown	brown	brown	633.2971235281168	TRUE	TRUE
S31	TRUE	brown	brown	brown	633.2971235281168	TRUE	TRUE
S31	TRUE	brown	brown	brown	607.8079188846258	TRUE	TRUE
S31	TRUE	brown	brown	brown	607.8079188846258	TRUE	TRUE
S31	TRUE	brown	brown	brown	491.4459107638647	TRUE	TRUE
S31	TRUE	brown	brown	brown	491.4459107638647	TRUE	TRUE
S31	TRUE	brown	brown	brown	596.3913009524765	TRUE	TRUE
S31	TRUE	brown	brown	brown	596.3913009524765	TRUE	TRUE
S32	FALSE	blue	blue	blue	624.750374428772	TRUE	TRUE
S32	FALSE	blue	blue	NA	NA	TRUE	NA
S32	FALSE	blue	blue	blue	506.4672307598943	TRUE	TRUE
S32	FALSE	blue	blue	blue	506.4672307598943	TRUE	TRUE
S32	FALSE	blue	blue	blue	568.9414184428134	TRUE	TRUE
S32	FALSE	blue	blue	blue	568.9414184428134	TRUE	TRUE
S32	FALSE	blue	blue	blue	551.210687770175	TRUE	TRUE
S32	FALSE	blue	blue	blue	551.210687770175	TRUE	TRUE
S32	FALSE	blue	blue	blue	533.9938944313408	TRUE	TRUE
S32	FALSE	blue	blue	blue	533.9938944313408	TRUE	TRUE
S32	FALSE	blue	purple	purple	525.8516208499998	FALSE	FALSE
S32	FALSE	blue	purple	purple	525.8516208499998	FALSE	FALSE
S32	FALSE	blue	purple	purple	591.2071424607792	FALSE	FALSE
S32	FALSE	blue	purple	purple	591.2071424607792	FALSE	FALSE
S32	FALSE	blue	purple	purple	645.7419691861787	FALSE	FALSE
S32	FALSE	blue	purple	purple	645.7419691861787	FALSE	FALSE
S32	FALSE	blue	purple	purple	745.618392137811	FALSE	FALSE
S32	FALSE	blue	purple	purple	745.618392137811	FALSE	FALSE
S32	FALSE	blue	purple	purple	675.8162122235535	FALSE	FALSE
S32	FALSE	blue	purple	purple	675.8162122235535	FALSE	FALSE
S32	FALSE	blue	green	green	647.7402848015524	FALSE	FALSE
S32	FALSE	blue	green	green	647.7402848015524	FALSE	FALSE
S32	FALSE	blue	green	green	587.192950633586	FALSE	FALSE
S32	FALSE	blue	green	NA	NA	FALSE	NA
S32	FALSE	blue	green	green	646.1087368215464	FALSE	FALSE
S32	FALSE	blue	green	green	646.1087368215464	FALSE	FALSE
S32	FALSE	blue	green	green	583.3772939615328	FALSE	FALSE
S32	FALSE	blue	green	green	583.3772939615328	FALSE	FALSE
S32	FALSE	blue	green	green	463.48566464025606	FALSE	FALSE
S32	FALSE	blue	green	green	463.48566464025606	FALSE	FALSE
S32	FALSE	blue	red	red	684.1593426055601	FALSE	FALSE
S32	FALSE	blue	red	red	684.1593426055601	FALSE	FALSE
S32	FALSE	blue	red	red	641.7688479118133	FALSE	FALSE
S32	FALSE	blue	red	red	641.7688479118133	FALSE	FALSE
S32	FALSE	blue	red	red	647.6942740596257	FALSE	FALSE
S32	FALSE	blue	red	red	647.6942740596257	FALSE	FALSE
S32	FALSE	blue	red	red	630.4738128325345	FALSE	FALSE
S32	FALSE	blue	red	red	630.4738128325345	FALSE	FALSE
S32	FALSE	blue	red	red	541.4791368970366	FALSE	FALSE
S32	FALSE	blue	red	red	541.4791368970366	FALSE	FALSE
S32	FALSE	blue	brown	NA	NA	FALSE	NA
S32	FALSE	blue	brown	NA	NA	FALSE	NA
S32	FALSE	blue	brown	brown	715.9800983044353	FALSE	FALSE
S32	FALSE	blue	brown	NA	NA	FALSE	NA
S32	FALSE	blue	brown	brown	630.2489910041962	FALSE	FALSE
S32	FALSE	blue	brown	brown	630.2489910041962	FALSE	FALSE
S32	FALSE	blue	brown	brown	566.3250979185657	FALSE	FALSE
S32	FALSE	blue	brown	brown	566.3250979185657	FALSE	FALSE
S32	FALSE	blue	brown	brown	638.4864865074068	FALSE	FALSE
S32	FALSE	blue	brown	brown	638.4864865074068	FALSE	FALSE
S32	FALSE	purple	blue	blue	593.2767471099578	FALSE	FALSE
S32	FALSE	purple	blue	blue	593.2767471099578	FALSE	FALSE
S32	FALSE	purple	blue	blue	613.1028721787811	FALSE	FALSE
S32	FALSE	purple	blue	blue	613.1028721787811	FALSE	FALSE
S32	FALSE	purple	blue	blue	656.6100849862373	FALSE	FALSE
S32	FALSE	purple	blue	blue	656.6100849862373	FALSE	FALSE
S32	FALSE	purple	blue	purple	618.5738165260617	FALSE	TRUE
S32	FALSE	purple	blue	purple	618.5738165260617	FALSE	TRUE
S32	FALSE	purple	blue	purple	697.3667023931102	FALSE	TRUE
S32	FALSE	purple	blue	blue	697.3667023931102	FALSE	FALSE
S32	FALSE	purple	purple	purple	563.2258935861856	TRUE	TRUE
S32	FALSE	purple	purple	purple	563.2258935861856	TRUE	TRUE
S32	FALSE	purple	purple	purple	640.0810458899684	TRUE	TRUE
S32	FALSE	purple	purple	purple	640.0810458899684	TRUE	TRUE
S32	FALSE	purple	purple	purple	403.13646691968233	TRUE	TRUE
S32	FALSE	purple	purple	purple	403.13646691968233	TRUE	TRUE
S32	FALSE	purple	purple	purple	580.4230695975763	TRUE	TRUE
S32	FALSE	purple	purple	purple	580.4230695975763	TRUE	TRUE
S32	FALSE	purple	purple	purple	585.088477321651	TRUE	TRUE
S32	FALSE	purple	purple	purple	585.088477321651	TRUE	TRUE
S32	FALSE	purple	green	green	523.9666072071884	FALSE	FALSE
S32	FALSE	purple	green	green	523.9666072071884	FALSE	FALSE
S32	FALSE	purple	green	green	447.00698285424505	FALSE	FALSE
S32	FALSE	purple	green	green	447.00698285424505	FALSE	FALSE
S32	FALSE	purple	green	green	547.1698307092513	FALSE	FALSE
S32	FALSE	purple	green	green	547.1698307092513	FALSE	FALSE
S32	FALSE	purple	green	green	571.3282826727639	FALSE	FALSE
S32	FALSE	purple	green	green	571.3282826727639	FALSE	FALSE
S32	FALSE	purple	green	green	646.522481594789	FALSE	FALSE
S32	FALSE	purple	green	green	646.522481594789	FALSE	FALSE
S32	FALSE	purple	red	red	676.2752354113143	FALSE	FALSE
S32	FALSE	purple	red	red	676.2752354113143	FALSE	FALSE
S32	FALSE	purple	red	red	606.8980892223555	FALSE	FALSE
S32	FALSE	purple	red	red	606.8980892223555	FALSE	FALSE
S32	FALSE	purple	red	red	539.0182182122203	FALSE	FALSE
S32	FALSE	purple	red	red	539.0182182122203	FALSE	FALSE
S32	FALSE	purple	red	red	694.2665322866538	FALSE	FALSE
S32	FALSE	purple	red	red	694.2665322866538	FALSE	FALSE
S32	FALSE	purple	red	red	673.8090745963756	FALSE	FALSE
S32	FALSE	purple	red	red	673.8090745963756	FALSE	FALSE
S32	FALSE	purple	brown	brown	610.1870518915329	FALSE	FALSE
S32	FALSE	purple	brown	brown	610.1870518915329	FALSE	FALSE
S32	FALSE	purple	brown	brown	706.8216050699634	FALSE	FALSE
S32	FALSE	purple	brown	brown	706.8216050699634	FALSE	FALSE
S32	FALSE	purple	brown	brown	575.638314154352	FALSE	FALSE
S32	FALSE	purple	brown	brown	575.638314154352	FALSE	FALSE
S32	FALSE	purple	brown	brown	637.7155036359071	FALSE	FALSE
S32	FALSE	purple	brown	brown	637.7155036359071	FALSE	FALSE
S32	FALSE	purple	brown	brown	558.8330775603662	FALSE	FALSE
S32	FALSE	purple	brown	brown	558.8330775603662	FALSE	FALSE
S32	FALSE	green	blue	blue	561.0506133689602	FALSE	FALSE
S32	FALSE	green	blue	blue	561.0506133689602	FALSE	FALSE
S32	FALSE	green	blue	blue	530.7464699695965	FALSE	FALSE
S32	FALSE	green	blue	blue	530.7464699695965	FALSE	FALSE
S32	FALSE	green	blue	blue	517.468944823319	FALSE	FALSE
S32	FALSE	green	blue	blue	517.468944823319	FALSE	FALSE
S32	FALSE	green	blue	blue	572.0125352441017	FALSE	FALSE
S32	FALSE	green	blue	blue	572.0125352441017	FALSE	FALSE
S32	FALSE	green	blue	blue	637.1007819727325	FALSE	FALSE
S32	FALSE	green	blue	blue	637.1007819727325	FALSE	FALSE
S32	FALSE	green	purple	purple	686.5449534295863	FALSE	FALSE
S32	FALSE	green	purple	purple	686.5449534295863	FALSE	FALSE
S32	FALSE	green	purple	purple	652.2078167021173	FALSE	FALSE
S32	FALSE	green	purple	purple	652.2078167021173	FALSE	FALSE
S32	FALSE	green	purple	purple	675.3552204053449	FALSE	FALSE
S32	FALSE	green	purple	purple	675.3552204053449	FALSE	FALSE
S32	FALSE	green	purple	purple	536.1417750184108	FALSE	FALSE
S32	FALSE	green	purple	purple	536.1417750184108	FALSE	FALSE
S32	FALSE	green	purple	green	690.7222853145317	FALSE	TRUE
S32	FALSE	green	purple	purple	690.7222853145317	FALSE	FALSE
S32	FALSE	green	green	green	511.6319935990099	TRUE	TRUE
S32	FALSE	green	green	green	511.6319935990099	TRUE	TRUE
S32	FALSE	green	green	green	607.9451094350025	TRUE	TRUE
S32	FALSE	green	green	green	607.9451094350025	TRUE	TRUE
S32	FALSE	green	green	green	555.1188423053845	TRUE	TRUE
S32	FALSE	green	green	green	555.1188423053845	TRUE	TRUE
S32	FALSE	green	green	green	612.1350784227585	TRUE	TRUE
S32	FALSE	green	green	green	612.1350784227585	TRUE	TRUE
S32	FALSE	green	green	green	580.2104124146786	TRUE	TRUE
S32	FALSE	green	green	green	580.2104124146786	TRUE	TRUE
S32	FALSE	green	red	red	588.0681801847871	FALSE	FALSE
S32	FALSE	green	red	red	588.0681801847871	FALSE	FALSE
S32	FALSE	green	red	red	637.900265954752	FALSE	FALSE
S32	FALSE	green	red	red	637.900265954752	FALSE	FALSE
S32	FALSE	green	red	red	696.7006432932798	FALSE	FALSE
S32	FALSE	green	red	red	696.7006432932798	FALSE	FALSE
S32	FALSE	green	red	red	635.1661376829317	FALSE	FALSE
S32	FALSE	green	red	red	635.1661376829317	FALSE	FALSE
S32	FALSE	green	red	red	710.2001097976006	FALSE	FALSE
S32	FALSE	green	red	red	710.2001097976006	FALSE	FALSE
S32	FALSE	green	brown	brown	722.0015487737418	FALSE	FALSE
S32	FALSE	green	brown	brown	722.0015487737418	FALSE	FALSE
S32	FALSE	green	brown	green	690.8045077865977	FALSE	TRUE
S32	FALSE	green	brown	brown	690.8045077865977	FALSE	FALSE
S32	FALSE	green	brown	brown	491.90702393031194	FALSE	FALSE
S32	FALSE	green	brown	brown	491.90702393031194	FALSE	FALSE
S32	FALSE	green	brown	brown	730.6424854828414	FALSE	FALSE
S32	FALSE	green	brown	brown	730.6424854828414	FALSE	FALSE
S32	FALSE	green	brown	brown	583.9333047410744	FALSE	FALSE
S32	FALSE	green	brown	brown	583.9333047410744	FALSE	FALSE
S32	FALSE	red	blue	blue	673.9067473047877	FALSE	FALSE
S32	FALSE	red	blue	blue	673.9067473047877	FALSE	FALSE
S32	FALSE	red	blue	blue	646.2844689765041	FALSE	FALSE
S32	FALSE	red	blue	blue	646.2844689765041	FALSE	FALSE
S32	FALSE	red	blue	red	607.1045286267793	FALSE	TRUE
S32	FALSE	red	blue	blue	607.1045286267793	FALSE	FALSE
S32	FALSE	red	blue	blue	673.8191555498108	FALSE	FALSE
S32	FALSE	red	blue	blue	673.8191555498108	FALSE	FALSE
S32	FALSE	red	blue	blue	607.0681863597841	FALSE	FALSE
S32	FALSE	red	blue	blue	607.0681863597841	FALSE	FALSE
S32	FALSE	red	purple	red	603.0518551542915	FALSE	TRUE
S32	FALSE	red	purple	purple	603.0518551542915	FALSE	FALSE
S32	FALSE	red	purple	purple	560.4973782008818	FALSE	FALSE
S32	FALSE	red	purple	purple	560.4973782008818	FALSE	FALSE
S32	FALSE	red	purple	purple	622.8044389518955	FALSE	FALSE
S32	FALSE	red	purple	purple	622.8044389518955	FALSE	FALSE
S32	FALSE	red	purple	purple	608.8735518250048	FALSE	FALSE
S32	FALSE	red	purple	purple	608.8735518250048	FALSE	FALSE
S32	FALSE	red	purple	purple	577.8969897385936	FALSE	FALSE
S32	FALSE	red	purple	purple	577.8969897385936	FALSE	FALSE
S32	FALSE	red	green	green	519.8228122902966	FALSE	FALSE
S32	FALSE	red	green	green	519.8228122902966	FALSE	FALSE
S32	FALSE	red	green	green	561.3947166908224	FALSE	FALSE
S32	FALSE	red	green	green	561.3947166908224	FALSE	FALSE
S32	FALSE	red	green	green	600.6915314607324	FALSE	FALSE
S32	FALSE	red	green	green	600.6915314607324	FALSE	FALSE
S32	FALSE	red	green	green	528.4287947718698	FALSE	FALSE
S32	FALSE	red	green	green	528.4287947718698	FALSE	FALSE
S32	FALSE	red	green	green	682.1000915277868	FALSE	FALSE
S32	FALSE	red	green	green	682.1000915277868	FALSE	FALSE
S32	FALSE	red	red	red	482.9018681683653	TRUE	TRUE
S32	FALSE	red	red	red	482.9018681683653	TRUE	TRUE
S32	FALSE	red	red	red	631.2474759168231	TRUE	TRUE
S32	FALSE	red	red	red	631.2474759168231	TRUE	TRUE
S32	FALSE	red	red	red	482.77120582423794	TRUE	TRUE
S32	FALSE	red	red	NA	NA	TRUE	NA
S32	FALSE	red	red	red	567.2790444715134	TRUE	TRUE
S32	FALSE	red	red	red	567.2790444715134	TRUE	TRUE
S32	FALSE	red	red	red	644.6815070150238	TRUE	TRUE
S32	FALSE	red	red	red	644.6815070150238	TRUE	TRUE
S32	FALSE	red	brown	NA	NA	FALSE	NA
S32	FALSE	red	brown	brown	613.0654028656564	FALSE	FALSE
S32	FALSE	red	brown	brown	594.6017662151564	FALSE	FALSE
S32	FALSE	red	brown	brown	594.6017662151564	FALSE	FALSE
S32	FALSE	red	brown	brown	641.465884488263	FALSE	FALSE
S32	FALSE	red	brown	NA	NA	FALSE	NA
S32	FALSE	red	brown	brown	726.7665427907881	FALSE	FALSE
S32	FALSE	red	brown	NA	NA	FALSE	NA
S32	FALSE	red	brown	brown	673.7800742169095	FALSE	FALSE
S32	FALSE	red	brown	brown	673.7800742169095	FALSE	FALSE
S32	FALSE	brown	blue	blue	704.4913288619717	FALSE	FALSE
S32	FALSE	brown	blue	blue	704.4913288619717	FALSE	FALSE
S32	FALSE	brown	blue	blue	668.0369559573644	FALSE	FALSE
S32	FALSE	brown	blue	brown	668.0369559573644	FALSE	TRUE
S32	FALSE	brown	blue	blue	620.4378773848878	FALSE	FALSE
S32	FALSE	brown	blue	blue	620.4378773848878	FALSE	FALSE
S32	FALSE	brown	blue	blue	637.3271014074306	FALSE	FALSE
S32	FALSE	brown	blue	brown	637.3271014074306	FALSE	TRUE
S32	FALSE	brown	blue	blue	616.5674371205532	FALSE	FALSE
S32	FALSE	brown	blue	blue	616.5674371205532	FALSE	FALSE
S32	FALSE	brown	purple	purple	665.7715970766369	FALSE	FALSE
S32	FALSE	brown	purple	NA	NA	FALSE	NA
S32	FALSE	brown	purple	purple	724.3314766481164	FALSE	FALSE
S32	FALSE	brown	purple	purple	724.3314766481164	FALSE	FALSE
S32	FALSE	brown	purple	purple	730.2522190767912	FALSE	FALSE
S32	FALSE	brown	purple	purple	730.2522190767912	FALSE	FALSE
S32	FALSE	brown	purple	purple	699.5702859893067	FALSE	FALSE
S32	FALSE	brown	purple	purple	699.5702859893067	FALSE	FALSE
S32	FALSE	brown	purple	purple	701.0560254551993	FALSE	FALSE
S32	FALSE	brown	purple	purple	701.0560254551993	FALSE	FALSE
S32	FALSE	brown	green	green	577.9143723744461	FALSE	FALSE
S32	FALSE	brown	green	green	577.9143723744461	FALSE	FALSE
S32	FALSE	brown	green	green	578.0160884742056	FALSE	FALSE
S32	FALSE	brown	green	green	578.0160884742056	FALSE	FALSE
S32	FALSE	brown	green	green	612.945398292175	FALSE	FALSE
S32	FALSE	brown	green	brown	612.945398292175	FALSE	TRUE
S32	FALSE	brown	green	green	514.3276010615156	FALSE	FALSE
S32	FALSE	brown	green	green	514.3276010615156	FALSE	FALSE
S32	FALSE	brown	green	green	595.6980027870062	FALSE	FALSE
S32	FALSE	brown	green	green	595.6980027870062	FALSE	FALSE
S32	FALSE	brown	red	red	682.7515478517166	FALSE	FALSE
S32	FALSE	brown	red	red	682.7515478517166	FALSE	FALSE
S32	FALSE	brown	red	brown	544.825697026731	FALSE	TRUE
S32	FALSE	brown	red	red	544.825697026731	FALSE	FALSE
S32	FALSE	brown	red	red	601.189393108387	FALSE	FALSE
S32	FALSE	brown	red	red	601.189393108387	FALSE	FALSE
S32	FALSE	brown	red	red	682.9207389733727	FALSE	FALSE
S32	FALSE	brown	red	red	682.9207389733727	FALSE	FALSE
S32	FALSE	brown	red	red	475.0622594675418	FALSE	FALSE
S32	FALSE	brown	red	NA	NA	FALSE	NA
S32	FALSE	brown	brown	brown	516.2167981955453	TRUE	TRUE
S32	FALSE	brown	brown	brown	516.2167981955453	TRUE	TRUE
S32	FALSE	brown	brown	brown	610.5177204911126	TRUE	TRUE
S32	FALSE	brown	brown	brown	610.5177204911126	TRUE	TRUE
S32	FALSE	brown	brown	brown	626.379903936329	TRUE	TRUE
S32	FALSE	brown	brown	brown	626.379903936329	TRUE	TRUE
S32	FALSE	brown	brown	brown	554.6524153898172	TRUE	TRUE
S32	FALSE	brown	brown	brown	554.6524153898172	TRUE	TRUE
S32	FALSE	brown	brown	brown	521.4113259161945	TRUE	TRUE
S32	FALSE	brown	brown	brown	521.4113259161945	TRUE	TRUE
S33	FALSE	blue	blue	blue	496.6234838960961	TRUE	TRUE
S33	FALSE	blue	blue	blue	496.6234838960961	TRUE	TRUE
S33	FALSE	blue	blue	blue	629.5685933010627	TRUE	TRUE
S33	FALSE	blue	blue	blue	629.5685933010627	TRUE	TRUE
S33	FALSE	blue	blue	blue	666.3079019511795	TRUE	TRUE
S33	FALSE	blue	blue	blue	666.3079019511795	TRUE	TRUE
S33	FALSE	blue	blue	blue	655.6780634078166	TRUE	TRUE
S33	FALSE	blue	blue	blue	655.6780634078166	TRUE	TRUE
S33	FALSE	blue	blue	blue	695.9363721191736	TRUE	TRUE
S33	FALSE	blue	blue	blue	695.9363721191736	TRUE	TRUE
S33	FALSE	blue	purple	purple	706.7093105896175	FALSE	FALSE
S33	FALSE	blue	purple	purple	706.7093105896175	FALSE	FALSE
S33	FALSE	blue	purple	purple	764.0552698496632	FALSE	FALSE
S33	FALSE	blue	purple	purple	764.0552698496632	FALSE	FALSE
S33	FALSE	blue	purple	purple	625.551058677019	FALSE	FALSE
S33	FALSE	blue	purple	purple	625.551058677019	FALSE	FALSE
S33	FALSE	blue	purple	purple	738.18511780665	FALSE	FALSE
S33	FALSE	blue	purple	purple	738.18511780665	FALSE	FALSE
S33	FALSE	blue	purple	purple	769.3607729433239	FALSE	FALSE
S33	FALSE	blue	purple	purple	769.3607729433239	FALSE	FALSE
S33	FALSE	blue	green	green	673.3844500415645	FALSE	FALSE
S33	FALSE	blue	green	green	673.3844500415645	FALSE	FALSE
S33	FALSE	blue	green	NA	NA	FALSE	NA
S33	FALSE	blue	green	green	738.1370438745729	FALSE	FALSE
S33	FALSE	blue	green	green	586.5596543601914	FALSE	FALSE
S33	FALSE	blue	green	green	586.5596543601914	FALSE	FALSE
S33	FALSE	blue	green	green	796.532285180095	FALSE	FALSE
S33	FALSE	blue	green	blue	796.532285180095	FALSE	TRUE
S33	FALSE	blue	green	green	648.4804093607273	FALSE	FALSE
S33	FALSE	blue	green	green	648.4804093607273	FALSE	FALSE
S33	FALSE	blue	red	red	835.4951987823408	FALSE	FALSE
S33	FALSE	blue	red	red	835.4951987823408	FALSE	FALSE
S33	FALSE	blue	red	red	638.8782966479224	FALSE	FALSE
S33	FALSE	blue	red	red	638.8782966479224	FALSE	FALSE
S33	FALSE	blue	red	red	762.1761698738841	FALSE	FALSE
S33	FALSE	blue	red	red	762.1761698738841	FALSE	FALSE
S33	FALSE	blue	red	red	741.0167730229332	FALSE	FALSE
S33	FALSE	blue	red	red	741.0167730229332	FALSE	FALSE
S33	FALSE	blue	red	red	627.0628669006363	FALSE	FALSE
S33	FALSE	blue	red	red	627.0628669006363	FALSE	FALSE
S33	FALSE	blue	brown	brown	763.9596128807524	FALSE	FALSE
S33	FALSE	blue	brown	brown	763.9596128807524	FALSE	FALSE
S33	FALSE	blue	brown	brown	690.3213865299529	FALSE	FALSE
S33	FALSE	blue	brown	brown	690.3213865299529	FALSE	FALSE
S33	FALSE	blue	brown	brown	671.67094498603694	FALSE	FALSE
S33	FALSE	blue	brown	brown	671.67094498603694	FALSE	FALSE
S33	FALSE	blue	brown	brown	735.4464872725225	FALSE	FALSE
S33	FALSE	blue	brown	brown	735.4464872725225	FALSE	FALSE
S33	FALSE	blue	brown	brown	643.3849050703317	FALSE	FALSE
S33	FALSE	blue	brown	blue	643.3849050703317	FALSE	TRUE
S33	FALSE	purple	blue	blue	815.0082343090677	FALSE	FALSE
S33	FALSE	purple	blue	blue	815.0082343090677	FALSE	FALSE
S33	FALSE	purple	blue	blue	614.9560799988199	FALSE	FALSE
S33	FALSE	purple	blue	blue	614.9560799988199	FALSE	FALSE
S33	FALSE	purple	blue	purple	719.6940036792231	FALSE	TRUE
S33	FALSE	purple	blue	blue	719.6940036792231	FALSE	FALSE
S33	FALSE	purple	blue	blue	797.4815395124488	FALSE	FALSE
S33	FALSE	purple	blue	blue	797.4815395124488	FALSE	FALSE
S33	FALSE	purple	blue	blue	583.0565244863626	FALSE	FALSE
S33	FALSE	purple	blue	blue	583.0565244863626	FALSE	FALSE
S33	FALSE	purple	purple	purple	570.1090631453682	TRUE	TRUE
S33	FALSE	purple	purple	purple	570.1090631453682	TRUE	TRUE
S33	FALSE	purple	purple	purple	605.5017497299616	TRUE	TRUE
S33	FALSE	purple	purple	purple	605.5017497299616	TRUE	TRUE
S33	FALSE	purple	purple	purple	667.187919263612	TRUE	TRUE
S33	FALSE	purple	purple	purple	667.187919263612	TRUE	TRUE
S33	FALSE	purple	purple	purple	680.0583705343641	TRUE	TRUE
S33	FALSE	purple	purple	purple	680.0583705343641	TRUE	TRUE
S33	FALSE	purple	purple	purple	443.0752457774885	TRUE	TRUE
S33	FALSE	purple	purple	purple	443.0752457774885	TRUE	TRUE
S33	FALSE	purple	green	green	747.0462149685936	FALSE	FALSE
S33	FALSE	purple	green	NA	NA	FALSE	NA
S33	FALSE	purple	green	green	657.8325820090366	FALSE	FALSE
S33	FALSE	purple	green	green	657.8325820090366	FALSE	FALSE
S33	FALSE	purple	green	green	704.7418344686814	FALSE	FALSE
S33	FALSE	purple	green	green	704.7418344686814	FALSE	FALSE
S33	FALSE	purple	green	green	616.2028968247989	FALSE	FALSE
S33	FALSE	purple	green	green	616.2028968247989	FALSE	FALSE
S33	FALSE	purple	green	green	687.190861627409	FALSE	FALSE
S33	FALSE	purple	green	green	687.190861627409	FALSE	FALSE
S33	FALSE	purple	red	red	704.7823609043742	FALSE	FALSE
S33	FALSE	purple	red	red	704.7823609043742	FALSE	FALSE
S33	FALSE	purple	red	red	672.9581512708501	FALSE	FALSE
S33	FALSE	purple	red	red	672.9581512708501	FALSE	FALSE
S33	FALSE	purple	red	red	719.825157814615	FALSE	FALSE
S33	FALSE	purple	red	red	719.825157814615	FALSE	FALSE
S33	FALSE	purple	red	red	683.4992644672204	FALSE	FALSE
S33	FALSE	purple	red	red	683.4992644672204	FALSE	FALSE
S33	FALSE	purple	red	red	734.5880402021609	FALSE	FALSE
S33	FALSE	purple	red	red	734.5880402021609	FALSE	FALSE
S33	FALSE	purple	brown	brown	796.1469802972754	FALSE	FALSE
S33	FALSE	purple	brown	brown	796.1469802972754	FALSE	FALSE
S33	FALSE	purple	brown	brown	561.2470400705643	FALSE	FALSE
S33	FALSE	purple	brown	brown	561.2470400705643	FALSE	FALSE
S33	FALSE	purple	brown	brown	698.6049988916606	FALSE	FALSE
S33	FALSE	purple	brown	brown	698.6049988916606	FALSE	FALSE
S33	FALSE	purple	brown	brown	670.1340356039015	FALSE	FALSE
S33	FALSE	purple	brown	NA	NA	FALSE	NA
S33	FALSE	purple	brown	brown	719.9483443546346	FALSE	FALSE
S33	FALSE	purple	brown	brown	719.9483443546346	FALSE	FALSE
S33	FALSE	green	blue	blue	703.3197851239685	FALSE	FALSE
S33	FALSE	green	blue	blue	703.3197851239685	FALSE	FALSE
S33	FALSE	green	blue	blue	713.0538289952432	FALSE	FALSE
S33	FALSE	green	blue	blue	713.0538289952432	FALSE	FALSE
S33	FALSE	green	blue	blue	710.5719321960835	FALSE	FALSE
S33	FALSE	green	blue	blue	710.5719321960835	FALSE	FALSE
S33	FALSE	green	blue	blue	651.659099632659	FALSE	FALSE
S33	FALSE	green	blue	blue	651.659099632659	FALSE	FALSE
S33	FALSE	green	blue	blue	681.0474229231917	FALSE	FALSE
S33	FALSE	green	blue	blue	681.0474229231917	FALSE	FALSE
S33	FALSE	green	purple	purple	727.8230593053908	FALSE	FALSE
S33	FALSE	green	purple	purple	727.8230593053908	FALSE	FALSE
S33	FALSE	green	purple	purple	568.1383382167685	FALSE	FALSE
S33	FALSE	green	purple	purple	568.1383382167685	FALSE	FALSE
S33	FALSE	green	purple	green	666.1506956694433	FALSE	TRUE
S33	FALSE	green	purple	green	666.1506956694433	FALSE	TRUE
S33	FALSE	green	purple	purple	647.9195406768658	FALSE	FALSE
S33	FALSE	green	purple	purple	647.9195406768658	FALSE	FALSE
S33	FALSE	green	purple	purple	673.8701480096132	FALSE	FALSE
S33	FALSE	green	purple	purple	673.8701480096132	FALSE	FALSE
S33	FALSE	green	green	green	671.3325079748819	TRUE	TRUE
S33	FALSE	green	green	green	671.3325079748819	TRUE	TRUE
S33	FALSE	green	green	NA	NA	TRUE	NA
S33	FALSE	green	green	green	496.30868670865584	TRUE	TRUE
S33	FALSE	green	green	green	661.2541453970169	TRUE	TRUE
S33	FALSE	green	green	green	661.2541453970169	TRUE	TRUE
S33	FALSE	green	green	green	684.6018784802098	TRUE	TRUE
S33	FALSE	green	green	green	684.6018784802098	TRUE	TRUE
S33	FALSE	green	green	green	554.2585865210181	TRUE	TRUE
